gen,sid,seed,split,stepping_speed,body_speed_shortfall,foot_sliding,ground_contact_ratio,contact_streak,path_straightness,duration_sec,wants_to_travel,wants_to_stay,intent_unclear,is_mdm,is_motiongpt,is_momask,mm_u000,mm_u025,mm_u050,mm_u075,mm_u100,mm_u125,mm_u150,mm_u200
momask,005087,20372609,holdout,0.031832,-0.000759,0.00552584242950317,0.7976,0.15952,0.8753,4.2,1,0,0,0,0,1,1.0782,1.1035,1.1363,1.1754,1.2266,1.3076,1.4287,1.856
momask,005087,20372610,holdout,0.033295,-0.000352,0.006979017172569997,0.8155,0.1631,0.8965,4.2,1,0,0,0,0,1,1.0879,1.1175,1.154,1.1977,1.247,1.3292,1.4663,2.037
momask,005163,20373608,calib,0.033549,0.007343,0.0064890944984591055,0.8597,0.09551,0.2926,9.8,0,0,1,0,0,1,2.8945,3.0321,3.1363,3.1217,3.0557,3.098,3.288,3.804
momask,005163,20373609,calib,0.030653,0.007212,0.008240962791820508,0.9005,0.12862,0.2817,9.8,0,0,1,0,0,1,1.8276,1.6954,1.5681,1.6133,2.2502,2.9751,3.5134,3.969
momask,005163,20373610,calib,0.023916,0.005917,0.007238847555659363,0.9362,0.18724,0.6526,9.8,0,0,1,0,0,1,3.9928,4.212,4.3321,4.2919,4.118,4.0707,4.0794,4.5335
momask,005278,20374608,holdout,0.038864,0.005692,0.007130486415102628,0.7742,0.11056,0.9592,6.2,1,0,0,0,0,1,2.8095,2.6301,2.4204,2.2565,2.3858,3.2088,4.3388,6.9597
momask,005278,20374609,holdout,0.036765,0.004459,0.006482042822794778,0.7581,0.11661,0.962,6.2,1,0,0,0,0,1,2.8783,2.7149,2.5102,2.4664,2.9125,3.8986,5.0797,7.1945
momask,005278,20374610,holdout,0.033001,0.005544,0.008009897465789608,0.8347,0.15177,0.8526,6.2,1,0,0,0,0,1,3.3207,3.1891,3.1821,3.5775,4.5389,6.2407,7.7818,9.6699
momask,005413,20375608,calib,0.002087,0.001425,0.001741715901944935,1.0,1.0,0.2766,9.8,0,0,1,0,0,1,2.1335,2.1378,2.1414,2.1449,2.1478,2.15,2.1519,2.1556
momask,005413,20375609,calib,0.002299,0.00152,0.0019121822924670344,1.0,1.0,0.4702,9.8,0,0,1,0,0,1,1.4816,1.476,1.4706,1.4664,1.4632,1.4604,1.459,1.4583
momask,005413,20375610,calib,0.002014,0.001375,0.001710135644187012,1.0,1.0,0.1809,9.8,0,0,1,0,0,1,2.1845,2.186,2.186,2.1839,2.1794,2.1725,2.1651,2.1497
momask,005445,20376608,holdout,0.038473,0.004946,0.00712796155498361,0.8071,0.09493,0.0831,7.0,1,0,0,0,0,1,1.0349,1.0652,1.1333,1.2551,1.4591,1.7747,2.2935,3.6183
momask,005445,20376609,holdout,0.036232,0.000413,0.006470504813693801,0.7929,0.09329,0.1242,7.0,1,0,0,0,0,1,0.9766,1.0186,1.0882,1.2023,1.3705,1.5898,1.9401,3.1749
momask,005445,20376610,holdout,0.037712,-0.000747,0.006045382671551574,0.7679,0.08529,0.2135,7.0,1,0,0,0,0,1,0.8337,0.8749,0.9316,1.0164,1.1565,1.4786,2.0377,3.3402
momask,005504,20377608,holdout,0.028766,-0.003993,0.005053572017500454,0.8155,0.10875,0.0809,8.4,1,0,0,0,0,1,5.488,5.4326,5.3657,5.2848,5.1954,5.0791,4.8879,4.2498
momask,005504,20377609,holdout,0.030635,-0.00694,0.003798538139748188,0.7649,0.10196,0.1227,8.4,1,0,0,0,0,1,5.4949,5.4657,5.4228,5.3717,5.2922,5.1891,5.0491,4.6497
momask,005504,20377610,holdout,0.028556,-0.006015,0.004447852683261203,0.7887,0.11268,0.1958,8.4,1,0,0,0,0,1,5.4664,5.4043,5.3413,5.2808,5.2109,5.1399,5.0769,4.8872
momask,005519,20378608,calib,0.024169,-0.014474,0.0073805786136521044,0.8125,0.20318,0.9134,4.4,0,0,1,0,0,1,5.5573,5.4617,5.3641,5.2533,5.1297,5.0223,4.9096,4.9857
momask,005519,20378609,calib,0.032637,-0.010949,0.008273520742803428,0.8466,0.28216,0.7952,4.4,0,0,1,0,0,1,5.4327,5.4388,5.4384,5.3452,5.2203,5.0505,4.9852,5.1955
momask,005519,20378610,calib,0.026208,-0.01689,0.006078815145462631,0.8182,0.27273,0.9269,4.4,0,0,1,0,0,1,5.9241,5.8872,5.8364,5.7366,5.6246,5.53,5.502,5.7813
momask,005531,20379608,holdout,0.022204,0.001792,0.005737340196109476,0.8546,0.13148,0.9587,9.8,1,0,0,0,0,1,9.9992,9.9369,9.8382,9.683,9.4255,9.044,8.4968,7.2268
momask,005531,20379609,holdout,0.02171,0.003848,0.005122322220723537,0.875,0.13459,0.9337,9.8,1,0,0,0,0,1,8.8182,8.6222,8.2989,7.8142,7.2218,6.5577,5.9081,5.4876
momask,005531,20379610,holdout,0.01386,0.001533,0.0051111727470455025,0.9362,0.23408,0.7116,9.8,1,0,0,0,0,1,8.2919,8.2139,8.1123,7.9813,7.7715,7.4168,6.7608,5.1567
momask,005537,20380608,holdout,0.009596,0.000596,0.0006458096033884772,0.2042,0.20417,0.8438,6.0,1,0,0,0,0,1,2.326,2.1746,2.0613,1.9873,1.9338,1.9105,1.9204,2.0325
momask,005537,20380609,holdout,0.006032,-0.001051,0.000680516712745897,0.2708,0.27083,0.8968,6.0,1,0,0,0,0,1,2.5378,2.1083,1.9492,1.8642,1.8293,1.7772,1.7145,1.6854
momask,005537,20380610,holdout,0.008599,-0.001768,0.0006107680771732144,0.1875,0.1875,0.9426,6.0,1,0,0,0,0,1,1.605,1.5399,1.5123,1.4968,1.5069,1.5525,1.5805,1.5808
momask,005589,20381608,calib,0.004007,0.002892,0.0031083262461837043,1.0,1.0,0.3052,9.8,0,0,1,0,0,1,5.5248,5.5781,5.6305,5.6826,5.7347,5.786,5.832,5.9047
momask,005589,20381609,calib,0.0034,0.002638,0.0027234267264015484,1.0,1.0,0.2842,9.8,0,0,1,0,0,1,4.9257,4.9871,5.0443,5.0978,5.1503,5.2008,5.2462,5.3229
momask,005589,20381610,calib,0.003115,0.002498,0.002417351759806608,1.0,1.0,0.6416,9.8,0,0,1,0,0,1,4.6946,4.7365,4.7759,4.8135,4.8517,4.8909,4.9325,5.0176
momask,005676,20382608,calib,0.00228,0.001004,0.0019081859327215135,1.0,1.0,0.469,9.8,0,0,1,0,0,1,3.5314,3.5463,3.559,3.5701,3.5804,3.5885,3.5955,3.607
momask,005676,20382609,calib,0.002274,0.001209,0.0017352161575869345,1.0,1.0,0.4607,9.8,0,0,1,0,0,1,3.4721,3.4801,3.4872,3.4929,3.4982,3.5026,3.5068,3.5137
momask,005676,20382610,calib,0.002574,0.001123,0.001977843974997111,1.0,1.0,0.3877,9.8,0,0,1,0,0,1,3.2483,3.256,3.2623,3.2673,3.27,3.2716,3.2722,3.2702
momask,005712,20383608,holdout,0.009113,0.007287,0.0027649099572616773,0.4413,0.14709,0.6138,9.8,0,1,0,0,0,1,3.2302,3.2214,3.2096,3.1987,3.1884,3.1836,3.1816,3.1955
momask,005712,20383609,holdout,0.007454,0.005888,0.00416112710150964,0.801,0.26699,0.3774,9.8,0,1,0,0,0,1,3.3147,3.3045,3.2843,3.2602,3.2388,3.2168,3.1938,3.1478
momask,005712,20383610,holdout,0.008679,0.006577,0.0021010237298699835,0.375,0.125,0.5633,9.8,0,1,0,0,0,1,3.0595,3.072,3.0763,3.0974,3.1298,3.151,3.1617,3.1416
momask,005751,20384608,holdout,0.00458,0.003266,0.00195815497038394,0.5,1.0,0.323,9.8,0,1,0,0,0,1,4.0387,4.0559,4.0673,4.0718,4.0732,4.0714,4.0663,4.0431
momask,005751,20384609,holdout,0.004328,0.002588,0.001919541305782778,0.5,1.0,0.4967,9.8,0,1,0,0,0,1,4.072,4.071,4.0671,4.06,4.0491,4.0367,4.0216,3.9898
momask,005751,20384610,holdout,0.00518,0.003697,0.0020652358888262915,0.5,1.0,0.2419,9.8,0,1,0,0,0,1,2.4688,2.5292,2.5884,2.6341,2.6656,2.6939,2.7236,2.7828
momask,005793,20385608,calib,0.037461,0.032254,0.018532950356614383,0.7602,0.08449,0.1018,9.8,1,0,0,0,0,1,1.6835,1.5577,1.7649,1.9076,2.0316,2.148,2.2754,2.5587
momask,005793,20385609,calib,0.036645,0.032365,0.01824098545320859,0.7832,0.08245,0.1127,9.8,1,0,0,0,0,1,1.3744,1.4926,1.674,1.8035,1.9267,2.0806,2.2657,2.6857
momask,005793,20385610,calib,0.046189,0.041699,0.0219919858168039,0.699,0.06352,0.049,9.8,1,0,0,0,0,1,1.2562,1.4711,1.7985,2.0297,2.2321,2.4201,2.5285,2.4185
momask,005803,20386608,calib,0.007061,-0.002757,0.0033725220974319087,0.9013,0.45066,0.9878,3.8,0,0,1,0,0,1,1.6117,1.582,1.5594,1.5389,1.5194,1.5086,1.5039,1.5131
momask,005803,20386609,calib,0.005939,-0.002985,0.003034708046437926,0.9211,0.46053,0.9725,3.8,0,0,1,0,0,1,1.7115,1.6783,1.6454,1.615,1.5844,1.5579,1.5319,1.4744
momask,005803,20386610,calib,0.009947,-0.004189,0.004346675534400542,0.9079,0.45395,0.9784,3.8,0,0,1,0,0,1,1.8722,1.847,1.8326,1.8201,1.8074,1.7887,1.77,1.7556
momask,005818,20387608,calib,0.049815,0.01732,0.00652818045106365,0.2832,0.03776,0.3757,9.8,1,0,0,0,0,1,4.0157,4.25,4.7146,4.9982,5.0931,4.893,4.4623,3.4886
momask,005818,20387609,calib,0.053667,0.018908,0.007507849170605591,0.3418,0.04276,0.2832,9.8,1,0,0,0,0,1,3.2606,2.9986,2.9388,3.0616,3.341,3.544,3.8661,4.348
momask,005818,20387610,calib,0.05002,0.013572,0.0057729107469886845,0.3112,0.04786,0.2541,9.8,1,0,0,0,0,1,5.0111,4.9345,4.8614,4.786,4.6849,4.6037,4.5242,4.3953
momask,005932,20388608,calib,0.007586,0.001608,0.0034753819466078503,1.0,1.0,0.1365,8.8,0,0,1,0,0,1,4.0693,4.0649,4.0598,4.0545,4.0485,4.0428,4.037,4.0268
momask,005932,20388609,calib,0.009237,0.000634,0.0037975985637359834,1.0,1.0,0.0424,8.8,0,0,1,0,0,1,4.2941,4.306,4.315,4.3214,4.3271,4.3345,4.3415,4.3548
momask,005932,20388610,calib,0.007775,0.000375,0.0037127349540704234,1.0,1.0,0.192,8.8,0,0,1,0,0,1,3.9836,3.9914,3.9979,4.0023,4.0011,3.9986,3.9951,3.9815
momask,005933,20389608,holdout,0.004533,0.000504,0.002392402002741147,0.9974,0.66495,0.6798,9.8,0,0,1,0,0,1,4.978,5.0082,5.0327,5.0498,5.064,5.0715,5.0867,5.0606
momask,005933,20389609,holdout,0.004242,3.3e-05,0.0019923217681946078,0.977,0.97704,0.7672,9.8,0,0,1,0,0,1,4.8971,4.8986,4.8993,4.8982,4.8932,4.8852,4.8775,4.8578
momask,005933,20389610,holdout,0.004086,0.000698,0.0021929775116157862,0.9898,0.65985,0.5374,9.8,0,0,1,0,0,1,4.3596,4.3843,4.4075,4.4291,4.4486,4.4646,4.4808,4.5066
momask,006014,20390608,calib,0.004199,-0.010538,0.0012621377416454098,0.7429,0.37143,0.9498,7.0,0,0,1,0,0,1,2.1202,2.15,2.1886,2.2364,2.3026,2.3939,2.5272,2.9771
momask,006014,20390609,calib,0.007592,-0.00411,0.0032844694450649354,0.9143,0.30479,0.935,7.0,0,0,1,0,0,1,1.8115,1.8221,1.8415,1.8629,1.8843,1.8888,1.8762,1.823
momask,006014,20390610,calib,0.002981,-0.011386,0.0013283030098830953,0.7143,0.71429,0.9308,7.0,0,0,1,0,0,1,2.1234,2.1214,2.0824,2.2016,2.5483,2.9369,2.8931,2.0786
momask,006033,20391608,calib,0.010663,0.002681,0.004183652076452711,0.824,0.32959,0.1925,9.8,0,0,1,0,0,1,4.2661,4.2108,4.1565,4.1002,4.0487,3.9952,3.9375,3.8414
momask,006033,20391609,calib,0.005096,0.000898,0.0030744533794488374,1.0,1.0,0.2932,9.8,0,0,1,0,0,1,1.9187,1.9395,1.9583,1.9742,1.9841,1.9901,1.9939,2.0037
momask,006033,20391610,calib,0.00939,0.004287,0.004400693787268723,0.8138,0.40689,0.126,9.8,0,0,1,0,0,1,4.5496,4.3679,4.2039,4.0927,3.9978,3.9129,3.8269,3.741
momask,006089,20392608,holdout,0.010318,0.001241,0.005031594908510802,1.0,1.0,0.3257,5.6,0,1,0,0,0,1,3.1972,3.3373,3.4617,3.5516,3.6296,3.6848,3.7632,3.9009
momask,006089,20392609,holdout,0.011445,0.000467,0.004937875593140582,1.0,1.0,0.2631,5.6,0,1,0,0,0,1,3.9255,3.9824,4.0268,4.0752,4.1197,4.1639,4.218,4.3059
momask,006089,20392610,holdout,0.012391,0.00081,0.005804318141286242,1.0,1.0,0.2305,5.6,0,1,0,0,0,1,2.7273,2.6927,2.6576,2.6476,2.6498,2.6782,2.716,2.9555
momask,006106,20393608,holdout,0.010998,-0.001936,0.004139550681098375,0.9567,0.38269,0.9727,5.2,0,1,0,0,0,1,1.9517,2.0742,2.2588,2.5303,2.8573,3.0471,3.3209,4.2473
momask,006106,20393609,holdout,0.008015,-0.001209,0.002161189851713579,0.9519,0.47596,0.9437,5.2,0,1,0,0,0,1,3.1482,3.1803,3.2138,3.2372,3.2078,3.1572,3.1786,3.3829
momask,006106,20393610,holdout,0.007914,-0.003247,0.002454689344552596,0.9375,0.46875,0.9729,5.2,0,1,0,0,0,1,2.8509,2.8904,2.9363,2.9779,3.0318,3.0945,3.1754,3.4932
momask,006132,20394608,calib,0.002376,0.001455,0.0018960748602289289,1.0,1.0,0.0833,9.8,0,0,1,0,0,1,1.369,1.3681,1.3635,1.3574,1.3502,1.3422,1.3335,1.313
momask,006132,20394609,calib,0.002124,0.001497,0.0019119219619522713,1.0,1.0,0.2591,9.8,0,0,1,0,0,1,1.3676,1.3677,1.3672,1.3653,1.3627,1.3589,1.3546,1.3453
momask,006132,20394610,calib,0.002318,0.001577,0.001999872743668824,1.0,1.0,0.1145,9.8,0,0,1,0,0,1,1.4846,1.4837,1.4832,1.483,1.4823,1.4814,1.4808,1.4787
momask,006145,20395608,calib,0.003176,0.000526,0.0013433543876995968,1.0,1.0,0.2071,9.2,0,0,1,0,0,1,3.131,3.1243,3.1169,3.1089,3.1004,3.0915,3.0823,3.0615
momask,006145,20395609,calib,0.003026,0.000985,0.0014903767915630194,1.0,1.0,0.2135,9.2,0,0,1,0,0,1,3.0663,3.0622,3.0579,3.0533,3.0484,3.0428,3.0367,3.0244
momask,006145,20395610,calib,0.003269,0.000721,0.001370887279572522,1.0,1.0,0.1862,9.2,0,0,1,0,0,1,3.0968,3.1005,3.104,3.1076,3.1107,3.1131,3.1153,3.1184
momask,006185,20396608,holdout,0.056181,-0.023616,0.005897591476717386,0.5434,0.03883,0.0557,9.8,1,0,0,0,0,1,0.9986,1.0435,1.0501,1.0404,1.1053,1.2763,1.5508,2.0367
momask,006185,20396609,holdout,0.061736,-0.017893,0.0075031801845897375,0.5587,0.0399,0.3675,9.8,1,0,0,0,0,1,1.1511,1.1775,1.2638,1.3954,1.5796,1.8411,2.1122,2.5322
momask,006185,20396610,holdout,0.058156,-0.014543,0.009146106831745998,0.6276,0.04827,0.2326,9.8,1,0,0,0,0,1,1.3643,1.3647,1.2609,1.1647,1.1654,1.4339,2.0099,3.1971
momask,006236,20397608,holdout,0.015421,0.003677,0.007140182789064467,0.7861,0.131,0.1543,9.0,0,0,1,0,0,1,1.8177,1.905,1.9634,2.016,2.0483,2.0566,2.0496,2.0332
momask,006236,20397609,holdout,0.013727,0.004288,0.006339175827165855,0.7806,0.13011,0.1829,9.0,0,0,1,0,0,1,2.1556,2.1718,2.1695,2.147,2.1244,2.0887,2.0642,2.0137
momask,006236,20397610,holdout,0.013343,0.001393,0.0064192907231893845,0.7472,0.14944,0.1238,9.0,0,0,1,0,0,1,1.5143,1.5373,1.5424,1.5233,1.4884,1.4477,1.4201,1.3632
momask,006281,20398608,calib,0.017525,0.003727,0.0060556795242115765,0.8903,0.19786,0.351,9.8,1,0,0,0,0,1,5.4982,5.488,5.4786,5.5153,5.5932,5.6751,5.7324,5.5686
momask,006281,20398609,calib,0.018882,0.004797,0.00674489738469823,0.8444,0.16888,0.185,9.8,1,0,0,0,0,1,2.2334,2.1011,1.9222,1.7351,1.6506,1.7067,1.889,2.397
momask,006281,20398610,calib,0.020274,0.00451,0.005386235133305912,0.7245,0.13173,0.2646,9.8,1,0,0,0,0,1,3.3645,3.2775,3.1938,3.077,2.9796,2.9761,3.0342,3.1228
momask,006371,20399608,holdout,0.002239,0.001314,0.0018879337693711326,1.0,1.0,0.4994,9.8,0,0,1,0,0,1,3.0839,3.0878,3.0908,3.094,3.0967,3.103,3.1105,3.1308
momask,006371,20399609,holdout,0.001721,0.001038,0.0014409555762593788,1.0,1.0,0.5301,9.8,0,0,1,0,0,1,2.8969,2.8929,2.8848,2.8781,2.8722,2.8667,2.8598,2.8466
momask,006371,20399610,holdout,0.002061,0.000942,0.0013924986543677402,1.0,1.0,0.3368,9.8,0,0,1,0,0,1,4.0202,4.0118,4.0001,3.9856,3.9714,3.9545,3.9384,3.9108
momask,006383,20400608,calib,0.028199,0.000542,0.005809809405423612,0.7934,0.10577,0.181,9.8,1,0,0,0,0,1,3.2943,3.2168,3.1502,3.1016,3.0706,3.048,3.0426,3.1985
momask,006383,20400609,calib,0.031038,0.003411,0.007740859097478264,0.8342,0.13903,0.3871,9.8,1,0,0,0,0,1,3.0707,3.0568,3.0908,3.131,3.1151,3.1405,3.2741,3.8693
momask,006383,20400610,calib,0.030489,0.002253,0.007388828175884021,0.8342,0.11122,0.3128,9.8,1,0,0,0,0,1,3.225,3.2391,3.2562,3.2541,3.2964,3.3423,3.3561,3.7118
momask,006420,20401608,calib,0.010617,0.001404,0.004647363357367679,0.9592,0.27403,0.4547,9.8,0,0,1,0,0,1,3.1449,3.0601,2.9723,2.8775,2.7595,2.6145,2.4763,2.2805
momask,006420,20401609,calib,0.006686,0.001169,0.0033757725125627695,0.9668,0.48342,0.17,9.8,0,0,1,0,0,1,2.7532,2.7903,2.8227,2.8586,2.8709,2.8518,2.8011,2.596
momask,006420,20401610,calib,0.013924,-0.000994,0.0075708328082551655,0.9388,0.31291,0.2191,9.8,0,0,1,0,0,1,2.6602,2.367,2.1038,1.8853,1.7943,1.7802,1.8494,2.0485
momask,006426,20402608,calib,0.043614,-0.027941,0.009582266054351729,0.6696,0.22321,0.7503,2.8,1,0,0,0,0,1,6.5343,6.7129,6.832,6.8799,6.8527,6.7903,6.6905,6.4095
momask,006426,20402609,calib,0.044596,-0.015972,0.012911146252874274,0.6875,0.22911,0.4344,2.8,1,0,0,0,0,1,8.6113,9.0734,9.4526,9.8055,10.0427,10.1177,10.0934,9.6411
momask,006426,20402610,calib,0.034025,-0.031341,0.008970322633969402,0.6607,0.22018,0.6789,2.8,1,0,0,0,0,1,5.9149,6.3243,6.636,7.0169,7.3777,7.5393,7.4563,7.8636
momask,006442,20403608,holdout,0.00868,0.00308,0.0036423536385208296,0.9949,0.66327,0.7544,9.8,0,0,1,0,0,1,5.9472,5.7215,5.4673,5.2538,5.0348,4.9082,4.8311,5.1487
momask,006442,20403609,holdout,0.004136,0.00099,0.0023114415918215345,0.9821,0.65474,0.6355,9.8,0,0,1,0,0,1,3.3779,3.4001,3.4327,3.4696,3.5085,3.5502,3.5985,3.7028
momask,006442,20403610,holdout,0.006842,0.001764,0.0028449843076131195,0.977,0.48852,0.6543,9.8,0,0,1,0,0,1,5.6424,5.5818,5.5217,5.4644,5.4144,5.297,5.1942,5.1077
momask,006477,20404608,holdout,0.017004,0.006265,0.00586440812703136,0.8777,0.29255,0.1248,9.4,1,0,0,0,0,1,0.9773,0.9858,1.1787,1.4923,1.9529,2.3018,2.5481,2.799
momask,006477,20404609,holdout,0.015408,0.002101,0.005179880455238379,0.8218,0.20543,0.3091,9.4,1,0,0,0,0,1,1.3845,1.3229,1.2934,1.3536,1.5056,1.7777,2.1528,2.9746
momask,006477,20404610,holdout,0.016314,0.002345,0.003880155725294828,0.7606,0.19016,0.2608,9.4,1,0,0,0,0,1,1.2821,1.2872,1.3068,1.3411,1.4181,1.5443,1.7228,2.2083
momask,006521,20405608,calib,0.002906,0.001612,0.0022344112297275186,1.0,1.0,0.2947,9.8,0,0,1,0,0,1,4.8725,4.8668,4.8607,4.8542,4.847,4.84,4.832,4.8134
momask,006521,20405609,calib,0.002359,0.001446,0.002016416960920687,1.0,1.0,0.3478,9.8,0,0,1,0,0,1,5.67,5.6747,5.6796,5.6826,5.6843,5.6879,5.6901,5.6922
momask,006521,20405610,calib,0.002783,0.001703,0.0024501172692318715,1.0,1.0,0.304,9.8,0,0,1,0,0,1,4.3533,4.36,4.3682,4.3776,4.3852,4.3928,4.4009,4.4141
momask,006568,20406608,holdout,0.005602,0.001517,0.0030630616121487264,1.0,1.0,0.5246,7.6,0,0,1,0,0,1,2.59,2.3949,2.228,2.1448,2.1738,2.3091,2.4686,3.2722
momask,006568,20406609,holdout,0.006636,0.000778,0.003857514791972296,0.9836,0.49178,0.0261,7.6,0,0,1,0,0,1,2.9222,2.7891,2.6635,2.4998,2.3549,2.2542,2.2098,2.2549
momask,006568,20406610,holdout,0.005707,0.001785,0.0031601970405679383,0.9934,0.6623,0.7813,7.6,0,0,1,0,0,1,2.565,2.4142,2.3728,2.4141,2.4786,2.5969,2.6331,2.5889
momask,006620,20407608,holdout,0.010125,-0.016894,0.0014250328313626954,0.3906,0.26042,0.9887,4.8,1,0,0,0,0,1,3.131,3.1141,3.0866,3.0331,2.9562,2.8635,2.792,3.025
momask,006620,20407609,holdout,0.012652,-0.009285,0.0014471529913660558,0.4583,0.22917,0.9812,4.8,1,0,0,0,0,1,3.3085,3.3326,3.3579,3.3804,3.403,3.4221,3.4429,3.4981
momask,006620,20407610,holdout,0.015474,-0.009509,0.0016701230108378475,0.4583,0.22917,0.9737,4.8,1,0,0,0,0,1,3.0333,2.995,2.9567,2.922,2.8936,2.8689,2.8471,2.7666
momask,006631,20408608,holdout,0.004232,0.000535,0.0017045953370740663,1.0,1.0,0.1258,4.0,0,0,1,0,0,1,1.5614,1.5597,1.5578,1.5558,1.5531,1.5496,1.5451,1.5362
momask,006631,20408609,holdout,0.004659,0.000628,0.0019120635148779086,1.0,1.0,0.1554,4.0,0,0,1,0,0,1,1.6396,1.6446,1.6493,1.6532,1.6568,1.6599,1.6631,1.6681
momask,006631,20408610,holdout,0.003886,0.000386,0.0018224101416340385,1.0,1.0,0.2224,4.0,0,0,1,0,0,1,1.5669,1.5649,1.5622,1.5583,1.5526,1.5462,1.5386,1.5221
momask,006652,20409608,holdout,0.009577,0.004108,0.004537704549168971,0.7372,0.07372,0.4788,9.8,0,0,1,0,0,1,4.1029,4.1243,4.1577,4.1723,4.1865,4.212,4.252,4.3311
momask,006652,20409609,holdout,0.009586,0.003868,0.004299392253654438,0.7168,0.08434,0.5627,9.8,0,0,1,0,0,1,3.4811,3.4904,3.4981,3.5049,3.5075,3.5187,3.5323,3.5365
momask,006652,20409610,holdout,0.008975,0.004477,0.004506628185779011,0.7755,0.07755,0.2597,9.8,0,0,1,0,0,1,3.6675,3.7114,3.7456,3.774,3.7927,3.7913,3.7766,3.741
momask,006701,20410608,calib,0.022281,0.001523,0.004204559984261572,0.8843,0.17685,0.8267,5.4,1,0,0,0,0,1,1.1713,1.1173,1.0633,1.0386,1.1168,1.4888,2.2728,4.3171
momask,006701,20410609,calib,0.024096,0.001704,0.004862775538071057,0.8843,0.17685,0.8624,5.4,1,0,0,0,0,1,1.186,1.1208,1.0376,0.9396,0.9077,1.3781,2.6974,5.1769
momask,006701,20410610,calib,0.021819,-0.000542,0.0043155519334831804,0.8565,0.1713,0.8828,5.4,1,0,0,0,0,1,1.1258,1.0677,0.9696,0.8601,0.8262,1.0076,1.4453,2.9976
momask,006806,20411608,calib,0.019211,-0.001987,0.0030108033477451858,0.8259,0.23598,0.8188,5.6,1,0,0,0,0,1,1.392,1.4452,1.5189,1.6254,1.7604,1.8593,1.9747,2.5472
momask,006806,20411609,calib,0.023139,0.000247,0.004864404363173681,0.8661,0.17321,0.8286,5.6,1,0,0,0,0,1,1.2404,1.287,1.38,1.5305,1.7553,2.0491,2.4768,4.2943
momask,006806,20411610,calib,0.023877,-0.000107,0.005019285041318619,0.8705,0.17411,0.8651,5.6,1,0,0,0,0,1,1.343,1.4323,1.5773,1.7728,2.0577,2.5029,3.2969,5.1648
momask,006814,20412608,calib,0.029996,0.008162,0.002935384630067511,0.4651,0.09302,0.9824,8.6,1,0,0,0,0,1,1.2172,1.3082,1.389,1.4558,1.5142,1.7532,2.1555,3.3117
momask,006814,20412609,calib,0.03605,0.012248,0.003887067488333004,0.4593,0.09186,0.9817,8.6,1,0,0,0,0,1,1.6881,1.7465,1.7918,1.8293,1.8267,1.879,2.1903,3.4336
momask,006814,20412610,calib,0.026345,0.006342,0.0032580610513306854,0.4651,0.18605,0.9769,8.6,1,0,0,0,0,1,1.7075,1.7303,1.7647,1.8616,2.0568,2.4745,3.1726,4.4807
momask,006839,20413608,calib,0.027244,-0.000914,0.004853563586065098,0.8163,0.10204,0.3439,9.8,1,0,0,0,0,1,1.9565,1.9694,1.9615,1.9392,1.8978,1.8306,1.7332,1.4276
momask,006839,20413609,calib,0.02626,0.000459,0.005849430666614928,0.8571,0.11429,0.3938,9.8,1,0,0,0,0,1,2.9734,2.9834,2.9943,3.0387,3.099,3.1507,3.1678,3.173
momask,006839,20413610,calib,0.020832,-0.001548,0.003772110585358403,0.8571,0.14286,0.2125,9.8,1,0,0,0,0,1,1.6465,1.5813,1.5162,1.4439,1.3728,1.3335,1.3185,1.3454
momask,006852,20414608,calib,0.021098,0.003141,0.007827549268414603,0.9668,0.27622,0.36,9.8,0,0,1,0,0,1,3.8663,4.1926,4.5113,4.8318,5.0756,5.2941,5.3609,5.3989
momask,006852,20414609,calib,0.018399,0.002068,0.007643501146740596,0.9592,0.2398,0.4125,9.8,0,0,1,0,0,1,1.7615,2.1822,2.6414,2.9565,3.2386,3.5913,3.8201,3.5261
momask,006852,20414610,calib,0.022763,0.003616,0.008152225391693194,0.9694,0.27699,0.2073,9.8,0,0,1,0,0,1,3.8962,3.9917,4.0326,4.1192,4.2785,4.4531,4.6173,4.8557
momask,006979,20415608,calib,0.01602,-0.005881,0.004003586899308242,0.75,0.16668,0.1568,9.8,0,1,0,0,0,1,1.7418,1.7496,1.7016,1.648,1.643,1.6056,1.589,1.664
momask,006979,20415609,calib,0.02526,-0.005171,0.007187828365308406,0.7679,0.10969,0.0761,9.8,0,1,0,0,0,1,1.99,1.8934,1.8166,1.8279,1.9122,2.0477,2.1343,1.9762
momask,006979,20415610,calib,0.01221,-0.008066,0.0042234547138326195,0.8036,0.22959,0.2503,9.8,0,1,0,0,0,1,2.4086,2.2168,2.0415,1.8564,1.7305,1.6677,1.6342,1.6874
momask,006980,20416608,calib,0.026073,-0.002722,0.004671374240792048,0.819,0.14888,0.9668,5.8,1,0,0,0,0,1,1.4636,1.401,1.3416,1.299,1.298,1.3609,1.4964,2.2353
momask,006980,20416609,calib,0.035502,-0.000693,0.005709902864869527,0.7802,0.15603,0.9862,5.8,1,0,0,0,0,1,1.7759,1.7754,1.7727,1.7831,1.8056,1.8478,1.9295,2.6826
momask,006980,20416610,calib,0.024161,-0.002287,0.004170404971765575,0.8103,0.18009,0.9615,5.8,1,0,0,0,0,1,1.9251,1.9172,1.9102,1.9511,2.0792,2.3036,2.7017,3.9188
